Book_Title,Author,Rating,Reviewer,Review_Text,Positive_Score,Negative_Score,Positive_Words,Negative_Words,Book_URL,Cover_URL
Deep End,Ali Hazelwood,3.94,Clace,3 whet stars!  *In Wendy Williams' voice*,0.0,0.0,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Marianna Moore,"Oh no. Oh no no no no no. Guys I’m so sorry I absolutely hated this with every fiber of my being. And you know what… that’s on me for being incapable of dnfing. I genuinely cannot think of a single thing I liked about it and I think at the end of the day Ali Hazelwood books just aren’t for me and that’s OKAY! Now first things first, I personally didn’t think this book was “kinky” at all, I actually found the spice to be very mild.,. HOWEVER!!!!! That’s not why I didn’t like the book. That’s an entirely subjective opinion. However what I did find odd is how the authors note disclaimed that this book contained “explorations of kinks”and there was very little of that. They even made an entire list of kinks to explore and then just never returned to it. Which is totally fine, I get that they are in their early twenties and this was new for both of them. I just think the kink exploration fell really flat and the list got me excited for nothing. But again, the mid spice barely has anything to do with this 1 star review.",0.043,0.101,"liked, like, exploration, excited","no, no, no, no, sorry, hated, incapable, odd",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Ali Goodwin,It was sooo hard to come up with a final star rating for this book. There was so much I loved & some parts I felt meh on. What I loved:,0.253,0.082,loved,"hard, meh",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Sara Carrolli,2.5  I actually think Pen should’ve been the main character given the amount she was in/mentioned in this book ,0.0,0.0,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,T.S˖,DNF 45% I... I c-can't do it.,0.0,0.0,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,chan ☆,ready to get soaking whet  post read thoughts: clean up on aisle meeeeeee. this one was a real moist maker. grab a bucket & a mop. set up the wet floor sign.,0.167,0.0,"ready, clean",,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Larissa Cambusano,i’m still searching for the kink,0.0,0.0,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Yana,I think the kink got lost in printing of this book…. I would rather jump off a cliff into a deep end water than read this again,0.0,0.095,,lost,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Kat,"finallyyyyy bitch, we are so back!!",0.0,0.467,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,chloé ✿,"time of death: pg 222 DNFing after the THIRD time he licked her tears away (during sex, mind you)… which is three times too many.",0.0,0.201,,tears,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,B.K. Borison,"My favorite of Ali’s books, and I don’t say that lightly. WHEW.",0.231,0.0,favorite,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,anh,"2 stars  Well, I can officially say I gave Ali Hazelwood a try, and I’m pissed I wasted my time. I went in expecting romance with spice, but all I got was way too much spice and unconvincing romance. Seriously, I don’t even know what to call this mess. No emotional depth, no chemistry, just endless kink talk with nothing real behind it. I knew I was going to hate this book within the first 5%, but did I stop? Nope. Because apparently, I enjoy torturing myself.",0.102,0.315,"romance, emotional, enjoy","pissed, wasted, No, no, hate, torturing",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Emmy Rosam,Pros: • I love Ali Hazelwood’s writing (I will read absolutely everything she writes).,0.276,0.0,love,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,EmmaSkies,"4 point...25? 4.5? I am unsure where I'm ultimately landing with this, but I really, really enjoyed it. Ali Hazelwood the woman that you are. I've said it before and I'll say it again but her books always feel like they're meant for me and me specifically. Her sense of humor lines up so well with mine that I find myself audibly cackling through these books; her FMCs are smart, and driven, and flawed, and make mistakes in ways that I always appreciate even when they're frustrating; her MMCs ALWAYS hit the perfect line of not only loving their partner and being so outrageously down bad for her (Lukas my guy you are OBSESSED and I love it), but actually LIKING her as a PERSON (you'd be surprised how often I read a romance novel like okay I guess you love this person...but do you actually like them?), and her authorial voice has only gotten stronger over these last few years.",0.304,0.114,"enjoyed, like, humor, well, appreciate, perfect, loving, love, LIKING, surprised, romance, novel, like, okay, love, like, stronger","unsure, mistakes, outrageously, bad, OBSESSED",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Ashley (wickedreads),This is everything Fifty Shades thought it was and also they have the stamina of Olympic athletes,0.121,0.0,stamina,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,SK,Y'all THAT COVER 🤭 ~•~•~,0.0,0.0,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Iqra,Imagine being held by your hair and locked in a chokehold so tight ur blue in the face gasping clawing struggling to be free… yeah well that’s the exact stronghold this book had on me the WHOLE time but the difference is I DONT WANNA BE FREE EVER DONT EVEN THINK OF SAVING ME “Lukas Scarlett”  NOBODY UNDERSTANDS THE EMOTIONS THAT BULLDOZED THRU ME WHEN I READ THIS PLS-,0.095,0.086,"yeah, well, stronghold, FREE",struggling,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Fairuz ᥫ᭡.,"Ohhh boy, this was a RIDE... and not always in a good way.  Let's start with the good: Lukas? Yeah, I liked him. He was golden boy perfection – hot, disciplined, a literal Olympic-level athlete. His whole ""I've been waiting for you"" energy? Swoon. But Scarlett? Girlie... I wanted to shake her sometimes. Like, I get she's ambitious and focused, but I never really felt her. Their connection felt more like a shared kink list than an actual romance.  Honestly, it seemed like their relationship was more about sexual fantasies and kinks than any real romantic feelings. It was almost like the physical stuff was the focus, and the emotional stuff was an afterthought.",0.34,0.039,"good, liked, perfection, ambitious, like, shared, like, romantic, like, emotional",shake,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,manas,i want to violently drop kick and throat punch every character in this book. ,0.076,0.343,want,"violently, drop",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Claudia Lomelí,cute.,1.0,0.0,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,veerali,50 shades of grey (shein version) thank you manas for reading this with me 🩵,0.236,0.0,"grey, thank",,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,ivy,"1.5 stars (this review will contain spoilers bc i need to rant) i started this book with an optimistic feeling. however, it quickly let me down from there. from 'check and mate' and this, i feel like me and ali's writing just don't mesh which is a shame because i'm trying so hard to get the hype around her books 🫠🫠. there were just so many issues in this book that it made it hard to enjoy the actual good parts.",0.141,0.077,"optimistic, like, enjoy, good","shame, hard, hard",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,ellen,3.75,0.0,0.0,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Marie,"Reading this was low-key depressing. Not sure what I was expecting though looking at this premise.. Scarlett is part of the diving team at her university, struggling with an old injury (and so many other things). She’s also into BDSM. She finds out that Lukas, the star of the university’s swim team and her teammate Pen’s (ex)boyfriend, is also into BDSM. Scarlett tells Pen about her preferences, which then leads Pen to suggest that Scarlet and Lukas should hook up because they are both into BDSM and obviously that means they are perfect for each other. So the two of them slowly but surely start to get it on. But Pen decided that she and Lukas can only secretly break up and have to pretend that they’re still together in front of everyone else because it’s more convenient for her that way? And Scarlett and Lukas go along with it? That’s just fine for everyone involved in this weird little triangle?",0.056,0.067,"sure, diving, perfect, surely, fine","struggling, injury, pretend, weird",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Angie Cox,2.5  I’m the opposite of WHET… WHAT TO EXPECT:,0.0,0.0,,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Eleanor,"Ali Hazelwood: Hold my bestsellers while I write another masterpiece Deep End is a college sports romance for the books! This was such a charming read, the story flowed well and the romance balanced perfectly with the academic background. I loved the character development and all the history we got to explore from Lukas and Scarlett, their hesitance in developing feelings made so much sense with their afflictions and worries. Not to mention, the tension and pining were truly addicting, add in the undeniable chemistry and I was hooked from beginning to end. Ali Hazelwood has a way with words and this steamy romance was no exception; the story was filled with emotion, drama, and so much passion that teetered the lines of erotica turned intimate and caring.",0.249,0.059,"masterpiece, romance, charming, well, romance, perfectly, loved, truly, romance, passion","hesitance, tension, no",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Zoranne,if i could rate this 6 stars i would 3/16 yes i read it again,0.213,0.0,yes,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Paige (semi-hiatus),"I think this might be the best Ali Hazelwood book I've read?! This doesn't say much since it's only 3 stars, but hey — a win is a win 🤣 Lukas was my favourite — he was emotionally mature, said what he thought and was unapologetically himself. He communicated his thoughts and feelings very clearly throughout and was always there for the women in his life. Even though he was a soft dom, he delivered and I found his confidence (not arrogance) very attractive 🫦",0.304,0.0,"best, win, win, clearly, confidence, attractive",,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,kimberly ☆,this is indeed ali’s best book,0.457,0.0,best,,https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Deep End,Ali Hazelwood,3.94,Ali L,"A college student who likes being bossed around in bed starts to bang her friend’s ex, which is the kinkiest part of the book. Scarlett — or Vandy, or ScarVan, or whatever her name is in this Dostoyevsky-esque nickname nightmare — is just like every other Ali Hazelwood female lead, in that she’s supposed to be a strong feminist girl boss but is actually kind of an insecure uncommunicative mess who hates herself and only figures things out after she meets a man. Lukas Blomqvist, naturally, is every other Ali Hazelwood male lead, in that he’s super tall and apparently clairvoyant. I’m no kink expert but I do feel that one should be in a healthy headspace before entering a BDSM relationship with a virtual stranger, and Scarlett is not. I couldn’t actually tell you anything about these two because they don’t really have personalities so much as they are a collection of things they say and do, which mostly involves Lukas telling Scarlett what a good girl she is and Scarlett calling Lukas by his full name when she isn’t crying every other page. Additionally, while it’s admirable that Scarlett is in therapy for her diving block, perhaps she should also be focusing on her overwhelming, paralyzing fear of men because it seems like that would also be a big deal? It wasn’t bad, exactly, it just probably would have been better if it had been called Whet. Thanks for nothing, Berkley.",0.129,0.11,"likes, like, strong, kind, super, healthy, good, admirable, diving, like, better, Thanks","insecure, mess, hates, no, crying, fear",https://www.goodreads.com/book/show/212808709-deep-end,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1718998299i/212808709.jpg
Beautiful Ugly,Alice Feeney,3.65,Nilufer Ozmekik,"Final review after desperately waiting for ARC and buying my own: Oh boy! For the first time after finishing a book, I’m unsure how I truly feel about it. It started off as a five-star read, hooking me with the intriguing mystery of a wife’s eccentric disappearance and Grady, the grieving husband who has lost everything—including his ability to write—embarking on a journey to a remote Scottish island filled with bizarre female characters. I became even more invested while reading about Abby’s sessions with her psychiatrist, which subtly hinted that her marriage to Grady wasn’t as idyllic as portrayed through his perspective.",0.049,0.121,"truly, ability","desperately, unsure, grieving, lost, bizarre",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Sara Carrolli,Bit of a slow burn mystery - which I feel is hard to do since it doesn’t leave you on the edge of your seat the whole time. BUT Alice Feeney is the queen of plot twists (she always gets me) & I can say she did this time as well! The whole book felt like a build up for the surprise ending & the main character was so god damn hard to follow along with (he missed EVERY sign),0.143,0.122,"like, surprise, god","hard, leave, damn, hard, missed",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Sydney Books,Wait WHAT just happened,0.0,0.0,,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Emily May,"It's been years since I read an Alice Feeney book because the last one I read-- I Know Who You Are --was so bad that it really put me off. But she's gained an impressive fan base since then; enough to make me want to try another. So here we are. And I can now feel confident in my decision to avoid the author's books. Beautiful Ugly is simply one of those types of thrillers I never like and, for some reason, are extremely popular. The Freida Mcfadden-type thrillers where weak characters, loose plotting, everything is built around a wacky twist that of course you didn’t see coming because it’s so ludicrous.",0.199,0.168,"gained, impressive, fan, want, confident, Beautiful, thrillers, like, thrillers","bad, avoid, Ugly, weak, loose",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Ali Goodwin,"3.75 stars! I reallyyyy enjoyed this mystery! Great hook & great ending twist!! I never ever would've guessed the twist. Some parts in the middle felt a little repetitive and the twist was a tiny bit far fetched but I also mostly loved this book. Lots of weird wild things happening that I had no idea how to explain (until the end ofc). Also the book pretty immediately hooked me! In the first few chapters, the main character's wife goes missing and then a year later he thinks he sees her  This is my second Alice Feeney book and I think I'm officially a fan of hers. I don't have any big complaints as to why I didn't rate it higher. I think it was just a fun fast paced mystery. Not crazy memorable but super fun read.",0.237,0.079,"enjoyed, Great, great, loved, pretty, fan, fun, super, fun","repetitive, weird, no, missing, complaints, crazy",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,shanayaa,"   3/5 stars     ""There's no need to be afraid of the dead, it's the living that you have to watch out for.""",0.0,0.255,,no,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Mary Beth,Five Happy Dance Stars!!!  Author Grady Green is having the worst best day of his life.,0.339,0.158,"Happy, best",worst,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Rowan,"Instead of torturing me with 320 pages of laughable conflict here’s how this book should’ve been: after a long work day, Abby turned to her right side in bed as she heard the murmur of her husband saying -“I hope you die in your sleep” it was his form of saying “I love you” and between me and you She was fed up with it. so she grabs the lamp near the bedside table and smash it repeatedly on his head, Abby didn’t stop till she felt him goes limp. Gracefully she puts the lamp back in place and continue her beauty sleep, well.. one of them definitely died in their sleep.",0.136,0.119,"laughable, hope, love, Gracefully, beauty, definitely","torturing, conflict, die, stop, died",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Jayme,"This is a review for the Audible version wonderfully narrated by Richard Armitage and Tuppence Middleton, with atmospheric music and sound effects to further enhance the listening experience!  9 hours, 19 minutes at 1.0 x",0.119,0.0,wonderfully,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Laura Lovesreading,"As the British like to say… ‘Are you taking the mick!?’ In Beautiful Ugly, Grady Green is having the worst best day of his life. He has just heard some exciting news regarding his job and now on the phone to his wife Abby he hears his wife slam on her brakes and when he tries to find out what is happening, he hears her get out the car and that’s it.",0.158,0.112,"like, Beautiful, best, exciting","worst, slam",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,JaymeO,HAPPY PUBLICATION DAY! “I hope you die in your sleep.”,0.412,0.211,"HAPPY, hope",die,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,♥︎ Heather ⚔(Semi-Hiatus),"Hmm... I'm still really not sure what I think about this one lol. I've only read one other Alice Feeney book, which I wasn't very impressed with. I really thought I was going to be super disappointed with this one too - the first 60% of this book really drags. I mean it's the most mundane day to day activities that the characters were doing that it was really easy to zone in and out while listening to the audio.",0.114,0.116,"sure, impressed, super, easy",disappointed,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,manas,thank you netgalley and macmillan for the arc!  2 ,0.285,0.0,thank,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Linzie (suspenseisthrillingme),"Taking place on an enigma of an island with a plot that undeniably matched the setting step for step, Beautiful Ugly was quite possibly Alice Feeney’s most mind-blowing novel yet. From the twistiest of twists to the deliciously eccentric characters, I was thoroughly immersed in a book that will easily be one of my favorites of the year. It wasn’t until I closed the gorgeous cover, however, that I was hit with the clever, thought-provoking message. Seemingly much deeper than any of this author’s prior works, it made me feel all of the feels while also delivering one altogether beautifully written tale. With dual timelines and dual POVs, the characters gleamed with all of their wacky, oddball behavior. Along with an unreliable narrator caught in a locked room mystery plot, the inevitable twists and turns kept me spellbound until the last shocking word. But it was the island itself that made those very words come alive. So intensely evocative that the Isle of Amberly seemed like yet another character in the story, the vivid descriptions brought the smell of salt water to my nose and the sight of misty fog to my eyes. When I say that this was a truly special novel, I’m not exaggerating in the slightest. It was Feeney at her finest, no doubt about it.",0.151,0.042,"Beautiful, novel, deliciously, easily, favorites, gorgeous, beautifully, like, truly, special","Ugly, shocking, exaggerating, no, doubt",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,megs_bookrack,Did I just read my favorite book of 2025?,0.3,0.0,favorite,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,chan ☆,"most importantly, i support women's wrongs",0.65,0.0,support,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Kat *hiatus for a few weeks*,"Author Grady Green has just gotten the biggest news of his life: his new novel is a New York Times bestseller. The very same night his wife Abby mysteriously goes missing while talking with him on the phone on her drive home. Still devastated and aimless a year later and unable to write, his agent Kitty - Abby's godmother - suggests he go to a quiet, idyllic island off the coast of Scotland to see if that will help inspire him to write again. Welcome to the isle of Amberley - a place so perfectly defined by the title of this book and one that might be giving me nightmares for the next few days! One friend described it and its residents as giving Stepford Wives vibes, and I'd absolutely agree with that, but for me it also had shades of the 70's folk horror movie The Wicker Man, ironically also set on a Scottish island.",0.114,0.056,"novel, help, inspire, Welcome, perfectly, giving, friend, giving, agree","missing, devastated, horror",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,rachel,"Not only did this make me not to want to pick up another Alice Feeney novel ever again, but this made me genuinely question if I even like the thriller/mystery genre. That is just how much of an utter STINKER this book is. The premise is cool, if not something seen before. A woman, Abby, goes missing under mysterious circumstances. Over a year later, her husband, Grady, is still struggling to come to terms with the loss— how can you ever move on if you don’t have answers? Struggling with life and also with his forthcoming book, his agent sends him to a remote Scottish island where he begins to confront whether he’s going crazy or that this island had something to do with his wife’s disappearance.",0.055,0.147,"want, novel, like","STINKER, missing, struggling, Struggling, confront, crazy",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Ceecee,The queen of the twisty twist is back  and her crown is firmly in place. Life is both beautiful and ugly.,0.149,0.126,beautiful,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Rachel Hanes,"I’ve enjoyed all of Feeney’s previous novels that I read, but this one is by far my favorite!! 🤩 Everything about this book is five stars for me  I love the title of this book, the cover, the synopsis, and I loved every single page written in this book!! I could not turn the pages fast enough, and the twists in this story were amazing 🤯 Grady Green has just received news that he is a New York Times bestselling author. Grady calls his journalist wife, Abby, to share the good news. Abby is driving home from work when she is on the phone with Grady and spots someone lying in the middle of the road. Grady begs Abby not to leave her car, but she does not take his advice. Abby stops the car and gets out to investigate, never to be seen or heard from again…",0.187,0.038,"enjoyed, love, loved, amazing, share, good","lying, leave, stops",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Natilie Bell,2.5/5 ⊹₊⋆  she’s so clever but i wasn’t invested in the story enough to really care about the big reveal ugh,0.257,0.133,"clever, care",ugh,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Joey R.,"2.0 stars—-Woe is me. What has become of my favorite author. After absolutely hating “Good Bad Girl”, I was hoping that Ms. Feeney would have a return to form with her new book, “Beautiful Ugly.” Unfortunately, it was not meant to be. ‘Beautiful Ugly” begins with successful author, Grady, receiving a call from his wife, Abby, that she is returning home with supper. While still on the phone, Abby stops to assist a woman lying across the road. When Grady loses phone contact, he runs to find his wife and is unable to find any trace of her. Grady is forced to go on with his life not knowing what happened to his wife. The story takes off from there as Grady tries resume his career by accepting his agents offer of relocating to a cabin on a sparsely populated island in an attempt to regain his writing mojo. It is at this point I will stop because the story gets weird.. very weird. I can’t say I enjoyed the rest of the book due to the strangeness of both the plot and main character, Grady. No matter what he sees, hears or happens he be-bops along like Ned in the first reader. Nothing affects this man nor does he ever seem to be bothered by hallucinations, thefts, imaginary phone calls or seeing people who aren’t really there. Nobody would act like this dolt did with all of the clues surrounding him that something was amiss. The author’s resolution to the mystery as well as the usual “Feeney Twist” were downers as well. (I actually hated the Feeney twist in this book because it meant much of the early portions of the book were 100 percent inaccurate —with no indication or reason provided for why. The book’s open to interpretation ending was also a letdown. The book as a whole was disappointing and I just never got in-step with the cultish vibe it gave off. If someone asked me to sum up this disappointing book in one sentence, I would tell them it is basically the Jordan Peele movie “Get Out’ but with men instead of blacks.",0.052,0.077,"favorite, hoping, successful, accepting, enjoyed, matter, like, like, well","hating, Bad, stops, lying, loses, forced, stop, No, bothered, hated, no, disappointing, disappointing",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Debra,"Dark, gripping, thought provoking, and shocking! Beautiful Ugly keep me on my toes and managed to shock me with one of the reveals in the book. I listened to the audiobook and highly recommend it as the narrator did a great job bringing this clever and well thought out book to life. I didn't want to put this one down. I have to say some of the aspects of this book reminded me fold horror books which I enjoy reading. Beautiful Ugly is another addictive book by Alice Feeney. Grady Green is an author who experienced the best and worst day in this life all at once. He is on the phone with his investigative journalist wife, Abby, to share with her some news he is very excited about but instead he is horrified when she stops her car and gets out....",0.133,0.139,"Beautiful, recommend, great, clever, well, want, enjoy, Beautiful, best, share, excited","Ugly, shock, horror, Ugly, worst, horrified, stops",https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
Beautiful Ugly,Alice Feeney,3.65,Jen,"Ugh. This was not good. At least there's a dog. You're a good boy, Columbo.",0.0,0.432,good,,https://www.goodreads.com/book/show/211004123-beautiful-ugly,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1722587059i/211004123.jpg
